112,1,I,S,0,50,1,40,PLATINUM,118,118,1,7893,0000-00-00 00:00:00,0000-00-00 00:00:00
113,1,I,S,0,50,1,40,PLATINUM,119,119,1,7954,0000-00-00 00:00:00,0000-00-00 00:00:00
114,1,I,S,0,50,1,40,PLATINUM,120,120,1,8016,0000-00-00 00:00:00,0000-00-00 00:00:00
115,1,I,S,0,50,1,40,PLATINUM,121,121,1,8204,0000-00-00 00:00:00,0000-00-00 00:00:00
116,1,I,S,0,50,1,40,PLATINUM,122,122,1,8267,0000-00-00 00:00:00,0000-00-00 00:00:00
117,1,I,S,0,50,1,40,PLATINUM,123,123,1,8329,0000-00-00 00:00:00,0000-00-00 00:00:00
118,1,I,S,0,50,1,40,PLATINUM,124,124,1,8392,0000-00-00 00:00:00,0000-00-00 00:00:00
119,1,I,S,0,50,1,40,PLATINUM,125,125,1,8456,0000-00-00 00:00:00,0000-00-00 00:00:00
120,1,I,S,0,50,1,40,PLATINUM,126,126,1,8519,0000-00-00 00:00:00,0000-00-00 00:00:00
121,1,I,S,0,50,1,40,PLATINUM,127,127,1,8582,0000-00-00 00:00:00,0000-00-00 00:00:00
122,1,I,S,0,50,1,40,PLATINUM,127,127,1,8645,0000-00-00 00:00:00,0000-00-00 00:00:00
123,1,I,S,0,50,1,40,PLATINUM,127,127,1,8707,0000-00-00 00:00:00,0000-00-00 00:00:00
124,1,I,S,0,50,1,40,PLATINUM,127,127,1,8770,0000-00-00 00:00:00,0000-00-00 00:00:00
125,1,I,S,0,50,1,40,PLATINUM,127,127,1,8833,0000-00-00 00:00:00,0000-00-00 00:00:00
126,1,I,S,0,50,1,40,PLATINUM,127,127,1,8896,0000-00-00 00:00:00,0000-00-00 00:00:00
127,1,I,S,0,50,1,40,PLATINUM,127,127,1,8959,0000-00-00 00:00:00,0000-00-00 00:00:00
128,1,I,S,0,50,1,40,PLATINUM,127,127,1,9022,0000-00-00 00:00:00,0000-00-00 00:00:00
129,1,I,S,0,50,1,40,PLATINUM,127,127,1,9084,0000-00-00 00:00:00,0000-00-00 00:00:00
130,1,I,S,0,50,1,40,PLATINUM,127,127,1,9147,0000-00-00 00:00:00,0000-00-00 00:00:00
131,1,I,S,0,50,1,40,PLATINUM,127,127,1,9210,0000-00-00 00:00:00,0000-00-00 00:00:00
132,1,I,S,0,50,1,40,PLATINUM,127,127,1,9273,0000-00-00 00:00:00,0000-00-00 00:00:00
133,1,I,S,0,50,1,40,PLATINUM,127,127,1,9336,0000-00-00 00:00:00,0000-00-00 00:00:00
134,1,I,S,0,50,1,40,PLATINUM,127,127,1,9398,0000-00-00 00:00:00,0000-00-00 00:00:00
135,1,I,S,0,50,1,40,PLATINUM,127,127,1,9461,0000-00-00 00:00:00,0000-00-00 00:00:00
136,1,I,S,0,50,1,40,PLATINUM,127,127,1,9524,0000-00-00 00:00:00,0000-00-00 00:00:00
137,1,I,S,0,50,1,40,PLATINUM,127,127,1,9587,0000-00-00 00:00:00,0000-00-00 00:00:00
138,1,I,S,0,50,1,40,PLATINUM,127,127,1,9650,0000-00-00 00:00:00,0000-00-00 00:00:00
139,1,I,S,0,50,1,40,PLATINUM,127,127,1,9713,0000-00-00 00:00:00,0000-00-00 00:00:00
140,1,I,S,0,50,1,40,PLATINUM,127,127,1,9775,0000-00-00 00:00:00,0000-00-00 00:00:00
141,1,I,S,0,50,1,40,PLATINUM,127,127,1,9839,0000-00-00 00:00:00,0000-00-00 00:00:00
142,1,I,S,0,50,1,40,PLATINUM,127,127,1,9902,0000-00-00 00:00:00,0000-00-00 00:00:00
